X,CH1,
Second,Volt,
-8.1699419e-01,-8.00000e-02,
-8.1684774e-01,8.00000e-02,
-8.1670123e-01,8.00000e-02,
-8.1655473e-01,-2.40000e-01,
-8.1640828e-01,-1.60000e-01,
-8.1626177e-01,0.00000e+00,
-8.1611532e-01,0.00000e+00,
-8.1596881e-01,8.00000e-02,
-8.1582230e-01,-8.00000e-02,
-8.1567585e-01,-2.40000e-01,
-8.1552935e-01,-1.60000e-01,
-8.1538290e-01,0.00000e+00,
-8.1523639e-01,-8.00000e-02,
-8.1508988e-01,-1.60000e-01,
-8.1494343e-01,-1.60000e-01,
-8.1479692e-01,0.00000e+00,
-8.1465048e-01,-2.40000e-01,
-8.1450397e-01,-8.00000e-02,
-8.1435746e-01,0.00000e+00,
-8.1421101e-01,0.00000e+00,
-8.1406450e-01,1.60000e-01,
-8.1391805e-01,-1.60000e-01,
-8.1377155e-01,-1.60000e-01,
-8.1362504e-01,-2.40000e-01,
-8.1347859e-01,-1.60000e-01,
-8.1333208e-01,-1.60000e-01,
-8.1318563e-01,0.00000e+00,
-8.1303912e-01,-1.60000e-01,
-8.1289262e-01,-2.40000e-01,
-8.1274617e-01,-1.60000e-01,
-8.1259966e-01,0.00000e+00,
-8.1245321e-01,-2.40000e-01,
-8.1230670e-01,-1.60000e-01,
-8.1216019e-01,-8.00000e-02,
-8.1201375e-01,0.00000e+00,
-8.1186724e-01,-8.00000e-02,
-8.1172079e-01,-1.60000e-01,
-8.1157428e-01,-2.40000e-01,
-8.1142777e-01,-1.60000e-01,
-8.1128132e-01,0.00000e+00,
-8.1113482e-01,-1.60000e-01,
-8.1098837e-01,-1.60000e-01,
-8.1084186e-01,8.00000e-02,
-8.1069535e-01,-1.60000e-01,
-8.1054890e-01,0.00000e+00,
-8.1040239e-01,0.00000e+00,
-8.1025594e-01,-1.60000e-01,
-8.1010944e-01,0.00000e+00,
-8.0996293e-01,-1.60000e-01,
-8.0981648e-01,-8.00000e-02,
-8.0966997e-01,0.00000e+00,
-8.0952352e-01,-1.60000e-01,
-8.0937701e-01,0.00000e+00,
-8.0923051e-01,-8.00000e-02,
-8.0908406e-01,0.00000e+00,
-8.0893755e-01,-1.60000e-01,
-8.0879110e-01,-8.00000e-02,
-8.0864459e-01,0.00000e+00,
-8.0849808e-01,0.00000e+00,
-8.0835164e-01,-1.60000e-01,
-8.0820513e-01,0.00000e+00,
-8.0805868e-01,8.00000e-02,
-8.0791217e-01,-2.40000e-01,
-8.0776566e-01,8.00000e-02,
-8.0761921e-01,0.00000e+00,
-8.0747271e-01,-8.00000e-02,
-8.0732626e-01,0.00000e+00,
-8.0717975e-01,-3.20000e-01,
-8.0703324e-01,-1.60000e-01,
-8.0688679e-01,-8.00000e-02,
-8.0674028e-01,-1.60000e-01,
-8.0659384e-01,-1.60000e-01,
-8.0644733e-01,-8.00000e-02,
-8.0630082e-01,-8.00000e-02,
-8.0615437e-01,-1.60000e-01,
-8.0600786e-01,-1.60000e-01,
-8.0586141e-01,0.00000e+00,
-8.0571491e-01,1.60000e-01,
-8.0556840e-01,0.00000e+00,
-8.0542195e-01,-1.60000e-01,
-8.0527544e-01,-1.60000e-01,
-8.0512899e-01,0.00000e+00,
-8.0498248e-01,-1.60000e-01,
-8.0483598e-01,-1.60000e-01,
-8.0468953e-01,-1.60000e-01,
-8.0454302e-01,-1.60000e-01,
-8.0439657e-01,-8.00000e-02,
-8.0425006e-01,0.00000e+00,
-8.0410355e-01,-8.00000e-02,
-8.0395710e-01,0.00000e+00,
-8.0381060e-01,8.00000e-02,
-8.0366415e-01,-1.60000e-01,
-8.0351764e-01,-2.40000e-01,
-8.0337113e-01,-1.60000e-01,
-8.0322468e-01,-8.00000e-02,
-8.0307817e-01,-1.60000e-01,
-8.0293173e-01,-1.60000e-01,
-8.0278522e-01,8.00000e-02,
-8.0263871e-01,-1.60000e-01,
-8.0249226e-01,0.00000e+00,
-8.0234575e-01,8.00000e-02,
-8.0219930e-01,-1.60000e-01,
-8.0205280e-01,0.00000e+00,
-8.0190629e-01,-1.60000e-01,
-8.0175984e-01,-8.00000e-02,
-8.0161333e-01,8.00000e-02,
-8.0146688e-01,-1.60000e-01,
-8.0132037e-01,-8.00000e-02,
-8.0117387e-01,8.00000e-02,
-8.0102742e-01,-1.60000e-01,
-8.0088091e-01,0.00000e+00,
-8.0073446e-01,0.00000e+00,
-8.0058795e-01,-8.00000e-02,
-8.0044144e-01,-8.00000e-02,
-8.0029500e-01,0.00000e+00,
-8.0014849e-01,0.00000e+00,
-8.0000204e-01,-8.00000e-02,
-7.9985553e-01,0.00000e+00,
-7.9970902e-01,0.00000e+00,
-7.9956257e-01,0.00000e+00,
-7.9941607e-01,0.00000e+00,
-7.9926962e-01,-1.60000e-01,
-7.9912311e-01,-8.00000e-02,
-7.9897660e-01,-8.00000e-02,
-7.9883015e-01,0.00000e+00,
-7.9868364e-01,-8.00000e-02,
-7.9853719e-01,0.00000e+00,
-7.9839069e-01,-1.60000e-01,
-7.9824418e-01,0.00000e+00,
-7.9809773e-01,-2.40000e-01,
-7.9795122e-01,0.00000e+00,
-7.9780477e-01,-1.60000e-01,
-7.9765826e-01,0.00000e+00,
-7.9751176e-01,0.00000e+00,
-7.9736531e-01,-3.20000e-01,
-7.9721880e-01,-1.60000e-01,
-7.9707235e-01,0.00000e+00,
-7.9692584e-01,8.00000e-02,
-7.9677933e-01,0.00000e+00,
-7.9663289e-01,-1.60000e-01,
-7.9648638e-01,-1.60000e-01,
-7.9633993e-01,-1.60000e-01,
-7.9619342e-01,-1.60000e-01,
-7.9604691e-01,-8.00000e-02,
-7.9590046e-01,0.00000e+00,
-7.9575396e-01,0.00000e+00,
-7.9560751e-01,-1.60000e-01,
-7.9546100e-01,-1.60000e-01,
-7.9531449e-01,-8.00000e-02,
-7.9516804e-01,-8.00000e-02,
-7.9502153e-01,0.00000e+00,
-7.9487509e-01,-2.40000e-01,
-7.9472858e-01,-1.60000e-01,
-7.9458207e-01,8.00000e-02,
-7.9443562e-01,8.00000e-02,
-7.9428911e-01,-1.60000e-01,
-7.9414266e-01,-1.60000e-01,
-7.9399616e-01,0.00000e+00,
-7.9384965e-01,0.00000e+00,
-7.9370320e-01,-1.60000e-01,
-7.9355669e-01,8.00000e-02,
-7.9341024e-01,0.00000e+00,
-7.9326373e-01,0.00000e+00,
-7.9311723e-01,-1.60000e-01,
-7.9297078e-01,-8.00000e-02,
-7.9282427e-01,-1.60000e-01,
-7.9267782e-01,-8.00000e-02,
-7.9253131e-01,0.00000e+00,
-7.9238480e-01,0.00000e+00,
-7.9223835e-01,-8.00000e-02,
-7.9209185e-01,0.00000e+00,
-7.9194540e-01,-1.60000e-01,
-7.9179889e-01,-1.60000e-01,
-7.9165238e-01,0.00000e+00,
-7.9150593e-01,-1.60000e-01,
-7.9135942e-01,-2.40000e-01,
-7.9121298e-01,-2.40000e-01,
-7.9106647e-01,-1.60000e-01,
-7.9091996e-01,0.00000e+00,
-7.9077351e-01,1.60000e-01,
-7.9062700e-01,-1.60000e-01,
-7.9048055e-01,-1.60000e-01,
-7.9033405e-01,-1.60000e-01,
-7.9018754e-01,-8.00000e-02,
-7.9004109e-01,-8.00000e-02,
-7.8989458e-01,0.00000e+00,
-7.8974813e-01,-8.00000e-02,
-7.8960162e-01,-1.60000e-01,
-7.8945512e-01,0.00000e+00,
-7.8930867e-01,-1.60000e-01,
-7.8916216e-01,0.00000e+00,
-7.8901571e-01,-1.60000e-01,
-7.8886920e-01,0.00000e+00,
-7.8872269e-01,-4.80000e-01,
-7.8857625e-01,0.00000e+00,
-7.8842974e-01,8.00000e-02,
-7.8828329e-01,0.00000e+00,
-7.8813678e-01,1.60000e-01,
-7.8799027e-01,0.00000e+00,
-7.8784382e-01,-1.60000e-01,
-7.8769732e-01,-2.40000e-01,
-7.8755087e-01,-1.60000e-01,
-7.8740436e-01,-8.00000e-02,
-7.8725785e-01,-8.00000e-02,
-7.8711140e-01,-1.60000e-01,
-7.8696489e-01,-8.00000e-02,
-7.8681844e-01,-1.60000e-01,
-7.8667194e-01,-1.60000e-01,
-7.8652543e-01,-2.40000e-01,
-7.8637898e-01,-1.60000e-01,
-7.8623247e-01,-2.40000e-01,
-7.8608602e-01,0.00000e+00,
-7.8593951e-01,-2.40000e-01,
-7.8579301e-01,-8.00000e-02,
-7.8564656e-01,0.00000e+00,
-7.8550005e-01,0.00000e+00,
-7.8535360e-01,0.00000e+00,
-7.8520709e-01,-1.60000e-01,
-7.8506058e-01,-1.60000e-01,
-7.8491414e-01,-1.60000e-01,
-7.8476763e-01,0.00000e+00,
-7.8462118e-01,-1.60000e-01,
-7.8447467e-01,8.00000e-02,
-7.8432816e-01,-1.60000e-01,
-7.8418171e-01,1.60000e-01,
-7.8403521e-01,0.00000e+00,
-7.8388876e-01,-8.00000e-02,
-7.8374225e-01,8.00000e-02,
-7.8359574e-01,-1.60000e-01,
-7.8344929e-01,8.00000e-02,
-7.8330278e-01,0.00000e+00,
-7.8315634e-01,0.00000e+00,
-7.8300983e-01,-1.60000e-01,
-7.8286332e-01,0.00000e+00,
-7.8271687e-01,8.00000e-02,
-7.8257036e-01,0.00000e+00,
-7.8242391e-01,0.00000e+00,
-7.8227741e-01,0.00000e+00,
-7.8213090e-01,8.00000e-02,
-7.8198445e-01,0.00000e+00,
-7.8183794e-01,-8.00000e-02,
-7.8169149e-01,0.00000e+00,
-7.8154498e-01,0.00000e+00,
-7.8139848e-01,-1.60000e-01,
-7.8125203e-01,-8.00000e-02,
-7.8110552e-01,1.60000e-01,
-7.8095907e-01,-8.00000e-02,
-7.8081256e-01,-8.00000e-02,
-7.8066605e-01,-1.60000e-01,
-7.8051960e-01,-1.60000e-01,
-7.8037310e-01,-1.60000e-01,
-7.8022665e-01,-8.00000e-02,
-7.8008014e-01,0.00000e+00,
-7.7993363e-01,0.00000e+00,
-7.7978718e-01,-8.00000e-02,
-7.7964067e-01,-1.60000e-01,
-7.7949423e-01,-8.00000e-02,
-7.7934772e-01,-3.20000e-01,
-7.7920121e-01,-8.00000e-02,
-7.7905476e-01,8.00000e-02,
-7.7890825e-01,-8.00000e-02,
-7.7876180e-01,1.60000e-01,
-7.7861530e-01,8.00000e-02,
-7.7846879e-01,-1.60000e-01,
-7.7832234e-01,-8.00000e-02,
-7.7817583e-01,-1.60000e-01,
-7.7802938e-01,8.00000e-02,
-7.7788287e-01,-2.40000e-01,
-7.7773637e-01,-8.00000e-02,
-7.7758992e-01,-1.60000e-01,
-7.7744341e-01,-1.60000e-01,
-7.7729696e-01,-1.60000e-01,
-7.7715045e-01,-1.60000e-01,
-7.7700394e-01,8.00000e-02,
-7.7685750e-01,1.60000e-01,
-7.7671099e-01,8.00000e-02,
-7.7656454e-01,0.00000e+00,
-7.7641803e-01,1.60000e-01,
-7.7627152e-01,0.00000e+00,
-7.7612507e-01,0.00000e+00,
-7.7597857e-01,0.00000e+00,
-7.7583212e-01,-1.60000e-01,
-7.7568561e-01,0.00000e+00,
-7.7553910e-01,1.60000e-01,
-7.7539265e-01,0.00000e+00,
-7.7524614e-01,0.00000e+00,
-7.7509969e-01,-4.00000e-01,
-7.7495319e-01,-8.00000e-02,
-7.7480668e-01,-1.60000e-01,
-7.7466023e-01,-1.60000e-01,
-7.7451372e-01,-1.60000e-01,
-7.7436727e-01,0.00000e+00,
-7.7422076e-01,-2.40000e-01,
-7.7407426e-01,-3.20000e-01,
-7.7392781e-01,-1.60000e-01,
-7.7378130e-01,-2.40000e-01,
-7.7363485e-01,-3.20000e-01,
-7.7348834e-01,1.60000e-01,
-7.7334183e-01,-8.00000e-02,
-7.7319539e-01,-2.40000e-01,
-7.7304888e-01,-1.60000e-01,
-7.7290243e-01,-8.00000e-02,
-7.7275592e-01,-1.60000e-01,
-7.7260941e-01,-8.00000e-02,
-7.7246296e-01,0.00000e+00,
-7.7231646e-01,-1.60000e-01,
-7.7217001e-01,0.00000e+00,
-7.7202350e-01,-1.60000e-01,
-7.7187699e-01,-1.60000e-01,
-7.7173054e-01,-1.60000e-01,
-7.7158403e-01,8.00000e-02,
-7.7143759e-01,0.00000e+00,
-7.7129108e-01,-3.20000e-01,
-7.7114457e-01,-8.00000e-02,
-7.7099812e-01,-1.60000e-01,
-7.7085161e-01,8.00000e-02,
-7.7070516e-01,-2.40000e-01,
-7.7055866e-01,-1.60000e-01,
-7.7041215e-01,-1.60000e-01,
-7.7026570e-01,0.00000e+00,
-7.7011919e-01,-1.60000e-01,
-7.6997274e-01,-2.40000e-01,
-7.6982623e-01,8.00000e-02,
-7.6967973e-01,0.00000e+00,
-7.6953328e-01,-8.00000e-02,
-7.6938677e-01,8.00000e-02,
-7.6924032e-01,-8.00000e-02,
-7.6909381e-01,-2.40000e-01,
-7.6894730e-01,-1.60000e-01,
-7.6880085e-01,0.00000e+00,
-7.6865435e-01,0.00000e+00,
-7.6850790e-01,-1.60000e-01,
-7.6836139e-01,8.00000e-02,
-7.6821488e-01,-8.00000e-02,
-7.6806843e-01,8.00000e-02,
-7.6792192e-01,0.00000e+00,
-7.6777548e-01,0.00000e+00,
-7.6762897e-01,-1.60000e-01,
-7.6748246e-01,-1.60000e-01,
-7.6733601e-01,-1.60000e-01,
-7.6718950e-01,-1.60000e-01,
-7.6704305e-01,-1.60000e-01,
-7.6689655e-01,-1.60000e-01,
-7.6675004e-01,0.00000e+00,
-7.6660359e-01,-1.60000e-01,
-7.6645708e-01,-2.40000e-01,
-7.6631063e-01,0.00000e+00,
-7.6616412e-01,-1.60000e-01,
-7.6601762e-01,0.00000e+00,
-7.6587117e-01,8.00000e-02,
-7.6572466e-01,-2.40000e-01,
-7.6557821e-01,0.00000e+00,
-7.6543170e-01,0.00000e+00,
-7.6528519e-01,8.00000e-02,
-7.6513875e-01,0.00000e+00,
-7.6499224e-01,-1.60000e-01,
-7.6484579e-01,-1.60000e-01,
-7.6469928e-01,0.00000e+00,
-7.6455277e-01,0.00000e+00,
-7.6440632e-01,0.00000e+00,
-7.6425982e-01,0.00000e+00,
-7.6411337e-01,-8.00000e-02,
-7.6396686e-01,-1.60000e-01,
-7.6382035e-01,-1.60000e-01,
-7.6367390e-01,-1.60000e-01,
-7.6352739e-01,-1.60000e-01,
-7.6338094e-01,-1.60000e-01,
-7.6323444e-01,-8.00000e-02,
-7.6308793e-01,0.00000e+00,
-7.6294148e-01,-1.60000e-01,
-7.6279497e-01,-1.60000e-01,
-7.6264852e-01,-1.60000e-01,
-7.6250201e-01,-8.00000e-02,
-7.6235551e-01,8.00000e-02,
-7.6220906e-01,-1.60000e-01,
-7.6206255e-01,-1.60000e-01,
-7.6191610e-01,-8.00000e-02,
-7.6176959e-01,-2.40000e-01,
-7.6162308e-01,-1.60000e-01,
-7.6147664e-01,0.00000e+00,
-7.6133013e-01,-1.60000e-01,
-7.6118368e-01,-1.60000e-01,
-7.6103717e-01,0.00000e+00,
-7.6089066e-01,0.00000e+00,
-7.6074421e-01,8.00000e-02,
-7.6059771e-01,-1.60000e-01,
-7.6045126e-01,-8.00000e-02,
-7.6030475e-01,-8.00000e-02,
-7.6015824e-01,0.00000e+00,
-7.6001179e-01,0.00000e+00,
-7.5986528e-01,-1.60000e-01,
-7.5971884e-01,-1.60000e-01,
-7.5957233e-01,8.00000e-02,
-7.5942582e-01,0.00000e+00,
-7.5927937e-01,0.00000e+00,
-7.5913286e-01,0.00000e+00,
-7.5898641e-01,-8.00000e-02,
-7.5883991e-01,-1.60000e-01,
-7.5869340e-01,0.00000e+00,
-7.5854695e-01,0.00000e+00,
-7.5840044e-01,-8.00000e-02,
-7.5825399e-01,0.00000e+00,
-7.5810748e-01,0.00000e+00,
-7.5796098e-01,-8.00000e-02,
-7.5781453e-01,8.00000e-02,
-7.5766802e-01,-1.60000e-01,
-7.5752157e-01,-1.60000e-01,
-7.5737506e-01,8.00000e-02,
-7.5722855e-01,-1.60000e-01,
-7.5708210e-01,8.00000e-02,
-7.5693560e-01,0.00000e+00,
-7.5678915e-01,-1.60000e-01,
-7.5664264e-01,0.00000e+00,
-7.5649613e-01,-1.60000e-01,
-7.5634968e-01,0.00000e+00,
-7.5620317e-01,0.00000e+00,
-7.5605673e-01,0.00000e+00,
-7.5591022e-01,-8.00000e-02,
-7.5576371e-01,-8.00000e-02,
-7.5561726e-01,0.00000e+00,
-7.5547075e-01,0.00000e+00,
-7.5532430e-01,-1.60000e-01,
-7.5517780e-01,-1.60000e-01,
-7.5503129e-01,0.00000e+00,
-7.5488484e-01,0.00000e+00,
-7.5473833e-01,0.00000e+00,
-7.5459188e-01,-8.00000e-02,
-7.5444537e-01,-1.60000e-01,
-7.5429887e-01,8.00000e-02,
-7.5415242e-01,-8.00000e-02,
-7.5400591e-01,-8.00000e-02,
-7.5385946e-01,-8.00000e-02,
-7.5371295e-01,-2.40000e-01,
-7.5356644e-01,0.00000e+00,
-7.5342000e-01,-8.00000e-02,
-7.5327349e-01,-1.60000e-01,
-7.5312704e-01,-1.60000e-01,
-7.5298053e-01,0.00000e+00,
-7.5283402e-01,8.00000e-02,
-7.5268757e-01,0.00000e+00,
-7.5254107e-01,0.00000e+00,
-7.5239462e-01,-1.60000e-01,
-7.5224811e-01,8.00000e-02,
-7.5210160e-01,-1.60000e-01,
-7.5195515e-01,-1.60000e-01,
-7.5180864e-01,-2.40000e-01,
-7.5166219e-01,-1.60000e-01,
-7.5151569e-01,0.00000e+00,
-7.5136918e-01,-1.60000e-01,
-7.5122273e-01,-2.40000e-01,
-7.5107622e-01,8.00000e-02,
-7.5092977e-01,0.00000e+00,
-7.5078326e-01,-1.60000e-01,
-7.5063676e-01,-8.00000e-02,
-7.5049031e-01,0.00000e+00,
-7.5034380e-01,-1.60000e-01,
-7.5019735e-01,-8.00000e-02,
-7.5005084e-01,0.00000e+00,
-7.4990433e-01,8.00000e-02,
-7.4975789e-01,-8.00000e-02,
-7.4961138e-01,-1.60000e-01,
-7.4946493e-01,-1.60000e-01,
-7.4931842e-01,-8.00000e-02,
-7.4917191e-01,-1.60000e-01,
-7.4902546e-01,-1.60000e-01,
-7.4887896e-01,-1.60000e-01,
-7.4873251e-01,0.00000e+00,
-7.4858600e-01,-1.60000e-01,
-7.4843949e-01,-1.60000e-01,
-7.4829304e-01,-1.60000e-01,
-7.4814653e-01,-2.40000e-01,
-7.4800009e-01,-2.40000e-01,
-7.4785358e-01,-1.60000e-01,
-7.4770707e-01,-2.40000e-01,
-7.4756062e-01,0.00000e+00,
-7.4741411e-01,0.00000e+00,
-7.4726760e-01,-1.60000e-01,
-7.4712116e-01,-2.40000e-01,
-7.4697465e-01,-8.00000e-02,
-7.4682820e-01,-1.60000e-01,
-7.4668169e-01,0.00000e+00,
-7.4653518e-01,-2.40000e-01,
-7.4638873e-01,8.00000e-02,
-7.4624223e-01,-2.40000e-01,
-7.4609578e-01,-1.60000e-01,
-7.4594927e-01,-1.60000e-01,
-7.4580276e-01,0.00000e+00,
-7.4565631e-01,-8.00000e-02,
-7.4550980e-01,1.60000e-01,
-7.4536335e-01,8.00000e-02,
-7.4521685e-01,-3.20000e-01,
-7.4507034e-01,0.00000e+00,
-7.4492389e-01,0.00000e+00,
-7.4477738e-01,8.00000e-02,
-7.4463093e-01,0.00000e+00,
-7.4448442e-01,-1.60000e-01,
-7.4433792e-01,0.00000e+00,
-7.4419147e-01,-1.60000e-01,
-7.4404496e-01,8.00000e-02,
-7.4389851e-01,-8.00000e-02,
-7.4375200e-01,-2.40000e-01,
-7.4360549e-01,0.00000e+00,
-7.4345905e-01,8.00000e-02,
-7.4331254e-01,-1.60000e-01,
-7.4316609e-01,0.00000e+00,
-7.4301958e-01,0.00000e+00,
-7.4287307e-01,-1.60000e-01,
-7.4272662e-01,-1.60000e-01,
-7.4258012e-01,0.00000e+00,
-7.4243367e-01,1.60000e-01,
-7.4228716e-01,8.00000e-02,
-7.4214065e-01,-1.60000e-01,
-7.4199420e-01,-8.00000e-02,
-7.4184769e-01,0.00000e+00,
-7.4170125e-01,-8.00000e-02,
-7.4155474e-01,-2.40000e-01,
-7.4140823e-01,-1.60000e-01,
-7.4126178e-01,8.00000e-02,
-7.4111527e-01,-1.60000e-01,
-7.4096882e-01,-2.40000e-01,
-7.4082232e-01,-8.00000e-02,
-7.4067581e-01,-1.60000e-01,
-7.4052936e-01,-3.20000e-01,
-7.4038285e-01,-1.60000e-01,
-7.4023640e-01,-1.60000e-01,
-7.4008989e-01,0.00000e+00,
-7.3994339e-01,-8.00000e-02,
-7.3979694e-01,-2.40000e-01,
-7.3965043e-01,8.00000e-02,
-7.3950398e-01,-1.60000e-01,
-7.3935747e-01,-1.60000e-01,
-7.3921096e-01,0.00000e+00,
-7.3906451e-01,0.00000e+00,
-7.3891801e-01,0.00000e+00,
-7.3877156e-01,8.00000e-02,
-7.3862505e-01,-1.60000e-01,
-7.3847854e-01,-1.60000e-01,
-7.3833209e-01,0.00000e+00,
-7.3818558e-01,-1.60000e-01,
-7.3803914e-01,-1.60000e-01,
-7.3789263e-01,0.00000e+00,
-7.3774612e-01,8.00000e-02,
-7.3759967e-01,-1.60000e-01,
-7.3745316e-01,-8.00000e-02,
-7.3730671e-01,8.00000e-02,
-7.3716021e-01,0.00000e+00,
-7.3701370e-01,-8.00000e-02,
-7.3686725e-01,-2.40000e-01,
-7.3672074e-01,8.00000e-02,
-7.3657429e-01,-2.40000e-01,
-7.3642778e-01,-1.60000e-01,
-7.3628128e-01,0.00000e+00,
-7.3613483e-01,-1.60000e-01,
-7.3598832e-01,-3.20000e-01,
-7.3584187e-01,-1.60000e-01,
-7.3569536e-01,-1.60000e-01,
-7.3554885e-01,-1.60000e-01,
-7.3540241e-01,-1.60000e-01,
-7.3525590e-01,-8.00000e-02,
-7.3510945e-01,-1.60000e-01,
-7.3496294e-01,0.00000e+00,
-7.3481643e-01,-1.60000e-01,
-7.3466998e-01,-3.20000e-01,
-7.3452348e-01,-3.20000e-01,
-7.3437703e-01,-1.60000e-01,
-7.3423052e-01,-8.00000e-02,
-7.3408401e-01,0.00000e+00,
-7.3393756e-01,-1.60000e-01,
-7.3379105e-01,-2.40000e-01,
-7.3364460e-01,-1.60000e-01,
-7.3349810e-01,0.00000e+00,
-7.3335159e-01,-2.40000e-01,
-7.3320514e-01,-3.20000e-01,
-7.3305863e-01,-4.00000e-01,
-7.3291218e-01,-2.40000e-01,
-7.3276567e-01,-3.20000e-01,
-7.3261917e-01,-4.00000e-01,
-7.3247272e-01,0.00000e+00,
-7.3232621e-01,8.00000e-02,
-7.3217976e-01,-8.00000e-02,
-7.3203325e-01,0.00000e+00,
-7.3188674e-01,-1.60000e-01,
-7.3174030e-01,-2.40000e-01,
-7.3159379e-01,-8.00000e-02,
-7.3144734e-01,-8.00000e-02,
-7.3130083e-01,-1.60000e-01,
-7.3115432e-01,-3.20000e-01,
-7.3100787e-01,-1.60000e-01,
-7.3086137e-01,-8.00000e-02,
-7.3071492e-01,-3.20000e-01,
-7.3056841e-01,-3.20000e-01,
-7.3042190e-01,0.00000e+00,
-7.3027545e-01,-1.60000e-01,
-7.3012894e-01,-1.60000e-01,
-7.2998250e-01,-8.00000e-02,
-7.2983599e-01,-1.60000e-01,
-7.2968948e-01,0.00000e+00,
-7.2954303e-01,-3.20000e-01,
-7.2939652e-01,-2.40000e-01,
-7.2925007e-01,0.00000e+00,
-7.2910357e-01,-8.00000e-02,
-7.2895706e-01,-8.00000e-02,
-7.2881061e-01,-3.20000e-01,
-7.2866410e-01,-1.60000e-01,
-7.2851765e-01,-2.40000e-01,
-7.2837114e-01,-1.60000e-01,
-7.2822464e-01,8.00000e-02,
-7.2807819e-01,-1.60000e-01,
-7.2793168e-01,-1.60000e-01,
-7.2778523e-01,-8.00000e-02,
-7.2763872e-01,-3.20000e-01,
-7.2749221e-01,-2.40000e-01,
-7.2734576e-01,-1.60000e-01,
-7.2719926e-01,-2.40000e-01,
-7.2705281e-01,-3.20000e-01,
-7.2690630e-01,-1.60000e-01,
-7.2675979e-01,0.00000e+00,
-7.2661334e-01,-8.00000e-02,
-7.2646683e-01,-3.20000e-01,
-7.2632039e-01,-2.40000e-01,
-7.2617388e-01,-1.60000e-01,
-7.2602737e-01,0.00000e+00,
-7.2588092e-01,-3.20000e-01,
-7.2573441e-01,-3.20000e-01,
-7.2558796e-01,-1.60000e-01,
-7.2544146e-01,-1.60000e-01,
-7.2529495e-01,-1.60000e-01,
-7.2514850e-01,0.00000e+00,
-7.2500199e-01,-2.40000e-01,
-7.2485554e-01,-8.00000e-02,
-7.2470903e-01,-2.40000e-01,
-7.2456253e-01,-3.20000e-01,
-7.2441608e-01,-3.20000e-01,
-7.2426957e-01,-1.60000e-01,
-7.2412312e-01,-2.40000e-01,
-7.2397661e-01,-1.60000e-01,
-7.2383010e-01,-1.60000e-01,
-7.2368366e-01,-3.20000e-01,
-7.2353715e-01,-1.60000e-01,
-7.2339070e-01,-8.00000e-02,
-7.2324419e-01,-1.60000e-01,
-7.2309768e-01,-2.40000e-01,
-7.2295123e-01,-2.40000e-01,
-7.2280473e-01,0.00000e+00,
-7.2265828e-01,-2.40000e-01,
-7.2251177e-01,-2.40000e-01,
-7.2236526e-01,-1.60000e-01,
-7.2221881e-01,-3.20000e-01,
-7.2207230e-01,0.00000e+00,
-7.2192585e-01,-8.00000e-02,
-7.2177935e-01,-2.40000e-01,
-7.2163284e-01,0.00000e+00,
-7.2148639e-01,-8.00000e-02,
-7.2133988e-01,-1.60000e-01,
-7.2119343e-01,-8.00000e-02,
-7.2104692e-01,-3.20000e-01,
-7.2090042e-01,0.00000e+00,
-7.2075397e-01,-1.60000e-01,
-7.2060746e-01,-2.40000e-01,
-7.2046101e-01,-2.40000e-01,
-7.2031450e-01,-1.60000e-01,
-7.2016799e-01,-1.60000e-01,
-7.2002155e-01,-4.00000e-01,
-7.1987504e-01,-2.40000e-01,
-7.1972859e-01,-1.60000e-01,
-7.1958208e-01,-2.40000e-01,
-7.1943557e-01,0.00000e+00,
-7.1928912e-01,-3.20000e-01,
-7.1914262e-01,0.00000e+00,
-7.1899617e-01,-3.20000e-01,
-7.1884966e-01,-2.40000e-01,
-7.1870315e-01,-2.40000e-01,
-7.1855670e-01,-1.60000e-01,
-7.1841019e-01,-2.40000e-01,
-7.1826375e-01,-2.40000e-01,
-7.1811724e-01,8.00000e-02,
-7.1797073e-01,-1.60000e-01,
-7.1782428e-01,-1.60000e-01,
-7.1767777e-01,-3.20000e-01,
-7.1753132e-01,-2.40000e-01,
-7.1738482e-01,0.00000e+00,
-7.1723831e-01,-1.60000e-01,
-7.1709186e-01,-2.40000e-01,
-7.1694535e-01,-3.20000e-01,
-7.1679890e-01,-1.60000e-01,
-7.1665239e-01,-8.00000e-02,
-7.1650589e-01,-1.60000e-01,
-7.1635944e-01,-1.60000e-01,
-7.1621293e-01,-3.20000e-01,
-7.1606648e-01,-3.20000e-01,
-7.1591997e-01,-2.40000e-01,
-7.1577346e-01,-2.40000e-01,
-7.1562701e-01,-1.60000e-01,
-7.1548051e-01,-4.00000e-01,
-7.1533406e-01,-4.00000e-01,
-7.1518755e-01,-3.20000e-01,
-7.1504104e-01,-1.60000e-01,
-7.1489459e-01,-4.00000e-01,
-7.1474808e-01,-1.60000e-01,
-7.1460164e-01,-2.40000e-01,
-7.1445513e-01,-2.40000e-01,
-7.1430862e-01,-2.40000e-01,
-7.1416217e-01,-1.60000e-01,
-7.1401566e-01,-3.20000e-01,
-7.1386921e-01,-3.20000e-01,
-7.1372271e-01,-3.20000e-01,
-7.1357620e-01,-4.00000e-01,
-7.1342975e-01,-1.60000e-01,
-7.1328324e-01,-1.60000e-01,
-7.1313679e-01,-1.60000e-01,
-7.1299028e-01,-4.00000e-01,
