X,CH1,
Second,Volt,
-1.7444043e-01,0.00000e+00,
-1.7440382e-01,-1.00000e-01,
-1.7436719e-01,-1.60000e-01,
-1.7433056e-01,-2.80000e-01,
-1.7429395e-01,-1.00000e-01,
-1.7425732e-01,-2.00000e-02,
-1.7422071e-01,-1.60000e-01,
-1.7418408e-01,-2.40000e-01,
-1.7414746e-01,-3.20000e-01,
-1.7411084e-01,-1.60000e-01,
-1.7407422e-01,-1.20000e-01,
-1.7403761e-01,-4.00000e-02,
-1.7400098e-01,2.00000e-02,
-1.7396435e-01,-8.00000e-02,
-1.7392774e-01,-4.00000e-02,
-1.7389111e-01,-4.00000e-02,
-1.7385450e-01,-1.80000e-01,
-1.7381787e-01,-4.00000e-02,
-1.7378125e-01,-1.40000e-01,
-1.7374463e-01,-1.00000e-01,
-1.7370801e-01,-1.80000e-01,
-1.7367139e-01,0.00000e+00,
-1.7363477e-01,-1.00000e-01,
-1.7359814e-01,2.00000e-02,
-1.7356153e-01,-1.00000e-01,
-1.7352490e-01,-1.60000e-01,
-1.7348829e-01,-2.20000e-01,
-1.7345166e-01,-4.00000e-02,
-1.7341504e-01,-1.80000e-01,
-1.7337842e-01,8.00000e-02,
-1.7334180e-01,-1.00000e-01,
-1.7330518e-01,-1.40000e-01,
-1.7326856e-01,-8.00000e-02,
-1.7323193e-01,-6.00000e-02,
-1.7319532e-01,-8.00000e-02,
-1.7315869e-01,0.00000e+00,
-1.7312208e-01,0.00000e+00,
-1.7308545e-01,6.00000e-02,
-1.7304882e-01,-8.00000e-02,
-1.7301221e-01,0.00000e+00,
-1.7297558e-01,0.00000e+00,
-1.7293897e-01,-6.00000e-02,
-1.7290235e-01,-6.00000e-02,
-1.7286572e-01,-1.20000e-01,
-1.7282911e-01,0.00000e+00,
-1.7279248e-01,-1.40000e-01,
-1.7275587e-01,0.00000e+00,
-1.7271924e-01,-2.80000e-01,
-1.7268261e-01,-1.40000e-01,
-1.7264600e-01,-1.00000e-01,
-1.7260937e-01,-1.00000e-01,
-1.7257276e-01,-4.00000e-02,
-1.7253613e-01,0.00000e+00,
-1.7249951e-01,0.00000e+00,
-1.7246290e-01,-1.00000e-01,
-1.7242627e-01,-1.00000e-01,
-1.7238966e-01,-1.00000e-01,
-1.7235303e-01,-2.20000e-01,
-1.7231640e-01,-1.40000e-01,
-1.7227979e-01,4.00000e-02,
-1.7224316e-01,-1.80000e-01,
-1.7220655e-01,8.00000e-02,
-1.7216992e-01,-2.00000e-01,
-1.7213330e-01,8.00000e-02,
-1.7209668e-01,-1.60000e-01,
-1.7206006e-01,-4.00000e-02,
-1.7202345e-01,-6.00000e-02,
-1.7198682e-01,8.00000e-02,
-1.7195019e-01,-1.40000e-01,
-1.7191358e-01,-3.00000e-01,
-1.7187695e-01,-2.00000e-01,
-1.7184034e-01,4.00000e-02,
-1.7180371e-01,-1.60000e-01,
-1.7176709e-01,-1.60000e-01,
-1.7173047e-01,-4.00000e-02,
-1.7169385e-01,-2.20000e-01,
-1.7165723e-01,0.00000e+00,
-1.7162061e-01,4.00000e-02,
-1.7158398e-01,-4.00000e-02,
-1.7154737e-01,6.00000e-02,
-1.7151074e-01,6.00000e-02,
-1.7147413e-01,-4.00000e-02,
-1.7143750e-01,4.00000e-02,
-1.7140087e-01,8.00000e-02,
-1.7136426e-01,-6.00000e-02,
-1.7132764e-01,-4.00000e-02,
-1.7129102e-01,-1.60000e-01,
-1.7125440e-01,0.00000e+00,
-1.7121777e-01,-2.60000e-01,
-1.7118116e-01,-8.00000e-02,
-1.7114453e-01,-8.00000e-02,
-1.7110792e-01,1.20000e-01,
-1.7107129e-01,0.00000e+00,
-1.7103466e-01,4.00000e-02,
-1.7099805e-01,-2.00000e-02,
-1.7096142e-01,-8.00000e-02,
-1.7092481e-01,-1.80000e-01,
-1.7088819e-01,-2.00000e-01,
-1.7085156e-01,4.00000e-02,
-1.7081495e-01,-1.80000e-01,
-1.7077832e-01,-6.00000e-02,
-1.7074171e-01,-1.20000e-01,
-1.7070508e-01,4.00000e-02,
-1.7066845e-01,6.00000e-02,
-1.7063184e-01,0.00000e+00,
-1.7059521e-01,-4.00000e-02,
-1.7055860e-01,-4.00000e-02,
-1.7052197e-01,-1.20000e-01,
-1.7048535e-01,-2.00000e-01,
-1.7044874e-01,-1.40000e-01,
-1.7041211e-01,-6.00000e-02,
-1.7037550e-01,-2.00000e-01,
-1.7033887e-01,-1.80000e-01,
-1.7030224e-01,2.00000e-02,
-1.7026563e-01,-1.40000e-01,
-1.7022900e-01,-2.20000e-01,
-1.7019239e-01,-4.00000e-02,
-1.7015576e-01,-6.00000e-02,
-1.7011914e-01,-1.80000e-01,
-1.7008252e-01,0.00000e+00,
-1.7004590e-01,-4.00000e-02,
-1.7000929e-01,-1.80000e-01,
-1.6997266e-01,-2.20000e-01,
-1.6993603e-01,-6.00000e-02,
-1.6989942e-01,0.00000e+00,
-1.6986279e-01,-4.00000e-02,
-1.6982618e-01,-6.00000e-02,
-1.6978955e-01,-6.00000e-02,
-1.6975293e-01,-6.00000e-02,
-1.6971631e-01,-1.00000e-01,
-1.6967969e-01,-2.40000e-01,
-1.6964307e-01,8.00000e-02,
-1.6960645e-01,4.00000e-02,
-1.6956982e-01,-8.00000e-02,
-1.6953321e-01,-1.00000e-01,
-1.6949658e-01,-2.00000e-02,
-1.6945997e-01,-8.00000e-02,
-1.6942334e-01,-1.40000e-01,
-1.6938671e-01,4.00000e-02,
-1.6935010e-01,-1.20000e-01,
-1.6931348e-01,-1.00000e-01,
-1.6927686e-01,-4.00000e-02,
-1.6924024e-01,-4.00000e-02,
-1.6920361e-01,-1.60000e-01,
-1.6916700e-01,-2.20000e-01,
-1.6913037e-01,2.00000e-02,
-1.6909376e-01,-1.00000e-01,
-1.6905713e-01,-1.80000e-01,
-1.6902050e-01,2.00000e-02,
-1.6898389e-01,-2.20000e-01,
-1.6894726e-01,-1.60000e-01,
-1.6891065e-01,-4.00000e-02,
-1.6887403e-01,-4.00000e-02,
-1.6883740e-01,-1.20000e-01,
-1.6880079e-01,-1.80000e-01,
-1.6876416e-01,0.00000e+00,
-1.6872755e-01,-1.40000e-01,
-1.6869092e-01,0.00000e+00,
-1.6865429e-01,-2.00000e-01,
-1.6861768e-01,4.00000e-02,
-1.6858105e-01,2.00000e-02,
-1.6854444e-01,2.00000e-02,
-1.6850781e-01,-6.00000e-02,
-1.6847119e-01,-1.20000e-01,
-1.6843458e-01,-2.00000e-01,
-1.6839795e-01,-4.00000e-02,
-1.6836134e-01,-4.00000e-02,
-1.6832471e-01,-1.80000e-01,
-1.6828808e-01,-1.60000e-01,
-1.6825147e-01,-4.00000e-02,
-1.6821484e-01,-1.00000e-01,
-1.6817823e-01,-1.00000e-01,
-1.6814160e-01,-2.00000e-01,
-1.6810498e-01,-4.00000e-02,
-1.6806836e-01,-1.80000e-01,
-1.6803174e-01,-1.00000e-01,
-1.6799513e-01,0.00000e+00,
-1.6795850e-01,8.00000e-02,
-1.6792187e-01,-8.00000e-02,
-1.6788526e-01,-1.40000e-01,
-1.6784863e-01,-8.00000e-02,
-1.6781202e-01,-8.00000e-02,
-1.6777539e-01,-6.00000e-02,
-1.6773877e-01,6.00000e-02,
-1.6770215e-01,-4.00000e-02,
-1.6766553e-01,-1.00000e-01,
-1.6762891e-01,-1.80000e-01,
-1.6759229e-01,-4.00000e-02,
-1.6755566e-01,4.00000e-02,
-1.6751905e-01,0.00000e+00,
-1.6748242e-01,-1.00000e-01,
-1.6744581e-01,-4.00000e-02,
-1.6740918e-01,0.00000e+00,
-1.6737255e-01,-1.80000e-01,
-1.6733594e-01,2.00000e-02,
-1.6729932e-01,-6.00000e-02,
-1.6726270e-01,-2.00000e-01,
-1.6722608e-01,-2.00000e-01,
-1.6718945e-01,4.00000e-02,
-1.6715284e-01,-1.20000e-01,
-1.6711621e-01,-2.20000e-01,
-1.6707960e-01,-1.00000e-01,
-1.6704297e-01,0.00000e+00,
-1.6700634e-01,8.00000e-02,
-1.6696973e-01,0.00000e+00,
-1.6693310e-01,0.00000e+00,
-1.6689649e-01,-1.80000e-01,
-1.6685987e-01,2.00000e-02,
-1.6682324e-01,-1.80000e-01,
-1.6678663e-01,-1.20000e-01,
-1.6675000e-01,-6.00000e-02,
-1.6671339e-01,-8.00000e-02,
-1.6667676e-01,-2.20000e-01,
-1.6664013e-01,-8.00000e-02,
-1.6660352e-01,-6.00000e-02,
-1.6656689e-01,-1.80000e-01,
-1.6653028e-01,-6.00000e-02,
-1.6649365e-01,0.00000e+00,
-1.6645703e-01,-3.00000e-01,
-1.6642042e-01,-1.40000e-01,
-1.6638379e-01,-1.40000e-01,
-1.6634718e-01,-4.00000e-02,
-1.6631055e-01,-1.20000e-01,
-1.6627392e-01,-4.00000e-02,
-1.6623731e-01,6.00000e-02,
-1.6620068e-01,-6.00000e-02,
-1.6616407e-01,-2.60000e-01,
-1.6612744e-01,-8.00000e-02,
-1.6609082e-01,-4.00000e-02,
-1.6605420e-01,6.00000e-02,
-1.6601758e-01,-2.20000e-01,
-1.6598096e-01,-4.00000e-02,
-1.6594434e-01,-1.60000e-01,
-1.6590771e-01,-3.20000e-01,
-1.6587110e-01,-2.60000e-01,
-1.6583447e-01,-2.00000e-02,
-1.6579786e-01,-1.00000e-01,
-1.6576123e-01,-1.00000e-01,
-1.6572461e-01,-1.00000e-01,
-1.6568799e-01,-1.00000e-01,
-1.6565137e-01,-4.00000e-02,
-1.6561475e-01,-4.00000e-02,
-1.6557813e-01,-1.80000e-01,
-1.6554150e-01,-2.20000e-01,
-1.6550489e-01,-4.00000e-02,
-1.6546826e-01,-4.00000e-02,
-1.6543165e-01,-1.00000e-01,
-1.6539502e-01,-1.40000e-01,
-1.6535839e-01,-1.80000e-01,
-1.6532178e-01,-2.20000e-01,
-1.6528516e-01,-1.60000e-01,
-1.6524854e-01,-1.20000e-01,
-1.6521192e-01,0.00000e+00,
-1.6517529e-01,-1.60000e-01,
-1.6513868e-01,2.00000e-02,
-1.6510205e-01,-1.60000e-01,
-1.6506544e-01,-1.40000e-01,
-1.6502881e-01,-2.00000e-01,
-1.6499218e-01,-8.00000e-02,
-1.6495557e-01,-4.00000e-02,
-1.6491894e-01,-1.80000e-01,
-1.6488233e-01,-2.20000e-01,
-1.6484571e-01,-1.40000e-01,
-1.6480908e-01,-2.20000e-01,
-1.6477247e-01,-1.40000e-01,
-1.6473584e-01,-1.00000e-01,
-1.6469923e-01,-8.00000e-02,
-1.6466260e-01,-1.20000e-01,
-1.6462597e-01,-1.40000e-01,
-1.6458936e-01,4.00000e-02,
-1.6455273e-01,-4.00000e-02,
-1.6451612e-01,4.00000e-02,
-1.6447949e-01,-2.00000e-02,
-1.6444287e-01,4.00000e-02,
-1.6440625e-01,-8.00000e-02,
-1.6436963e-01,-2.40000e-01,
-1.6433302e-01,-1.00000e-01,
-1.6429639e-01,-4.00000e-02,
-1.6425976e-01,0.00000e+00,
-1.6422315e-01,0.00000e+00,
-1.6418652e-01,-2.20000e-01,
-1.6414991e-01,-2.00000e-02,
-1.6411328e-01,-3.00000e-01,
-1.6407666e-01,-1.00000e-01,
-1.6404004e-01,-1.80000e-01,
-1.6400342e-01,-6.00000e-02,
-1.6396680e-01,4.00000e-02,
-1.6393018e-01,-1.40000e-01,
-1.6389355e-01,-1.20000e-01,
-1.6385694e-01,-2.00000e-02,
-1.6382031e-01,8.00000e-02,
-1.6378370e-01,-2.40000e-01,
-1.6374707e-01,-6.00000e-02,
-1.6371045e-01,-1.00000e-01,
-1.6367383e-01,-8.00000e-02,
-1.6363721e-01,-4.00000e-02,
-1.6360059e-01,4.00000e-02,
-1.6356397e-01,-2.00000e-02,
-1.6352734e-01,-2.00000e-01,
-1.6349073e-01,0.00000e+00,
-1.6345410e-01,-1.00000e-01,
-1.6341749e-01,0.00000e+00,
-1.6338086e-01,0.00000e+00,
-1.6334423e-01,-8.00000e-02,
-1.6330762e-01,-1.00000e-01,
-1.6327100e-01,-1.40000e-01,
-1.6323438e-01,6.00000e-02,
-1.6319776e-01,-1.20000e-01,
-1.6316113e-01,-1.80000e-01,
-1.6312452e-01,-4.00000e-02,
-1.6308789e-01,-2.00000e-01,
-1.6305128e-01,-2.40000e-01,
-1.6301465e-01,0.00000e+00,
-1.6297802e-01,4.00000e-02,
-1.6294141e-01,-8.00000e-02,
-1.6290478e-01,-4.00000e-02,
-1.6286817e-01,-1.80000e-01,
-1.6283154e-01,-4.00000e-02,
-1.6279492e-01,2.00000e-02,
-1.6275831e-01,4.00000e-02,
-1.6272168e-01,-2.00000e-02,
-1.6268507e-01,4.00000e-02,
-1.6264844e-01,-1.60000e-01,
-1.6261181e-01,-1.20000e-01,
-1.6257520e-01,-1.00000e-01,
-1.6253857e-01,0.00000e+00,
-1.6250196e-01,-1.40000e-01,
-1.6246533e-01,-1.80000e-01,
-1.6242871e-01,-1.00000e-01,
-1.6239209e-01,0.00000e+00,
-1.6235547e-01,0.00000e+00,
-1.6231886e-01,-8.00000e-02,
-1.6228223e-01,-1.80000e-01,
-1.6224560e-01,-1.00000e-01,
-1.6220899e-01,-1.80000e-01,
-1.6217236e-01,-1.20000e-01,
-1.6213575e-01,-1.00000e-01,
-1.6209912e-01,-4.00000e-02,
-1.6206250e-01,-1.20000e-01,
-1.6202588e-01,-8.00000e-02,
-1.6198926e-01,-6.00000e-02,
-1.6195264e-01,2.00000e-02,
-1.6191602e-01,-1.00000e-01,
-1.6187939e-01,-8.00000e-02,
-1.6184278e-01,-6.00000e-02,
-1.6180615e-01,6.00000e-02,
-1.6176954e-01,-2.00000e-02,
-1.6173291e-01,2.00000e-02,
-1.6169629e-01,-4.00000e-02,
-1.6165967e-01,-2.60000e-01,
-1.6162305e-01,-6.00000e-02,
-1.6158643e-01,-8.00000e-02,
-1.6154981e-01,4.00000e-02,
-1.6151318e-01,2.00000e-02,
-1.6147657e-01,-1.00000e-01,
-1.6143994e-01,-1.00000e-01,
-1.6140333e-01,-2.20000e-01,
-1.6136670e-01,4.00000e-02,
-1.6133007e-01,-4.00000e-02,
-1.6129346e-01,-1.20000e-01,
-1.6125683e-01,-1.80000e-01,
-1.6122022e-01,-1.20000e-01,
-1.6118360e-01,-1.40000e-01,
-1.6114697e-01,-1.00000e-01,
-1.6111036e-01,0.00000e+00,
-1.6107373e-01,-4.00000e-02,
-1.6103712e-01,-2.00000e-02,
-1.6100049e-01,-8.00000e-02,
-1.6096386e-01,-6.00000e-02,
-1.6092725e-01,-2.00000e-02,
-1.6089062e-01,-4.00000e-02,
-1.6085401e-01,2.00000e-02,
-1.6081738e-01,4.00000e-02,
-1.6078076e-01,-1.00000e-01,
-1.6074415e-01,-1.00000e-01,
-1.6070752e-01,-1.00000e-01,
-1.6067091e-01,-1.00000e-01,
-1.6063428e-01,-2.00000e-01,
-1.6059765e-01,-2.00000e-01,
-1.6056104e-01,-8.00000e-02,
-1.6052441e-01,2.00000e-02,
-1.6048780e-01,-4.00000e-02,
-1.6045117e-01,-1.00000e-01,
-1.6041455e-01,-2.80000e-01,
-1.6037793e-01,-2.40000e-01,
-1.6034131e-01,-1.40000e-01,
-1.6030470e-01,-4.00000e-02,
-1.6026807e-01,-8.00000e-02,
-1.6023144e-01,-2.20000e-01,
-1.6019483e-01,-2.60000e-01,
-1.6015820e-01,-1.00000e-01,
-1.6012159e-01,2.00000e-02,
-1.6008496e-01,0.00000e+00,
-1.6004834e-01,-2.00000e-01,
-1.6001172e-01,-8.00000e-02,
-1.5997510e-01,-1.40000e-01,
-1.5993848e-01,-2.60000e-01,
-1.5990186e-01,-8.00000e-02,
-1.5986523e-01,-1.40000e-01,
-1.5982862e-01,6.00000e-02,
-1.5979199e-01,-1.40000e-01,
-1.5975538e-01,-6.00000e-02,
-1.5971875e-01,-2.20000e-01,
-1.5968212e-01,-1.00000e-01,
-1.5964551e-01,-1.60000e-01,
-1.5960889e-01,-2.20000e-01,
-1.5957227e-01,-2.00000e-01,
-1.5953565e-01,-1.60000e-01,
-1.5949902e-01,-2.00000e-02,
-1.5946241e-01,-1.00000e-01,
-1.5942578e-01,4.00000e-02,
-1.5938917e-01,-1.40000e-01,
-1.5935254e-01,-2.40000e-01,
-1.5931591e-01,-2.00000e-02,
-1.5927930e-01,-4.00000e-02,
-1.5924267e-01,-1.00000e-01,
-1.5920606e-01,0.00000e+00,
-1.5916944e-01,-2.20000e-01,
-1.5913281e-01,-1.00000e-01,
-1.5909620e-01,-1.40000e-01,
-1.5905957e-01,-1.20000e-01,
-1.5902296e-01,-8.00000e-02,
-1.5898633e-01,4.00000e-02,
-1.5894970e-01,-1.20000e-01,
-1.5891309e-01,-1.00000e-01,
-1.5887646e-01,0.00000e+00,
-1.5883985e-01,-1.40000e-01,
-1.5880322e-01,-1.40000e-01,
-1.5876660e-01,-6.00000e-02,
-1.5872999e-01,-8.00000e-02,
-1.5869336e-01,0.00000e+00,
-1.5865675e-01,-2.00000e-02,
-1.5862012e-01,-1.00000e-01,
-1.5858349e-01,-1.00000e-01,
-1.5854688e-01,-2.00000e-01,
-1.5851025e-01,-2.00000e-01,
-1.5847364e-01,-1.40000e-01,
-1.5843701e-01,-1.00000e-01,
-1.5840039e-01,-2.20000e-01,
-1.5836377e-01,-1.40000e-01,
-1.5832715e-01,-2.00000e-02,
-1.5829054e-01,-6.00000e-02,
-1.5825391e-01,4.00000e-02,
-1.5821728e-01,-2.20000e-01,
-1.5818067e-01,-1.40000e-01,
-1.5814404e-01,0.00000e+00,
-1.5810743e-01,-4.00000e-02,
-1.5807080e-01,-1.40000e-01,
-1.5803418e-01,-1.20000e-01,
-1.5799756e-01,-4.00000e-02,
-1.5796094e-01,-4.00000e-02,
-1.5792432e-01,-6.00000e-02,
-1.5788770e-01,-2.20000e-01,
-1.5785107e-01,-1.80000e-01,
-1.5781446e-01,-1.00000e-01,
-1.5777783e-01,-1.40000e-01,
-1.5774122e-01,-1.00000e-01,
-1.5770459e-01,-1.80000e-01,
-1.5766796e-01,-2.20000e-01,
-1.5763135e-01,-2.40000e-01,
-1.5759473e-01,-6.00000e-02,
-1.5755811e-01,0.00000e+00,
-1.5752149e-01,-1.00000e-01,
-1.5748486e-01,-2.60000e-01,
-1.5744825e-01,-2.20000e-01,
-1.5741162e-01,-4.00000e-02,
-1.5737501e-01,-8.00000e-02,
-1.5733838e-01,2.00000e-02,
-1.5730175e-01,-8.00000e-02,
-1.5726514e-01,-1.00000e-01,
-1.5722851e-01,-1.00000e-01,
-1.5719190e-01,0.00000e+00,
-1.5715528e-01,-1.80000e-01,
-1.5711865e-01,-1.80000e-01,
-1.5708204e-01,-2.20000e-01,
-1.5704541e-01,-2.40000e-01,
-1.5700880e-01,-8.00000e-02,
-1.5697217e-01,-4.00000e-02,
-1.5693554e-01,-1.60000e-01,
-1.5689893e-01,-1.00000e-01,
-1.5686230e-01,-4.00000e-02,
-1.5682569e-01,-4.00000e-02,
-1.5678906e-01,6.00000e-02,
-1.5675244e-01,-1.00000e-01,
-1.5671583e-01,-2.20000e-01,
-1.5667920e-01,-2.20000e-01,
-1.5664259e-01,-1.00000e-01,
-1.5660596e-01,-1.00000e-01,
-1.5656933e-01,-1.00000e-01,
-1.5653272e-01,2.00000e-02,
-1.5649609e-01,-8.00000e-02,
-1.5645948e-01,-4.00000e-02,
-1.5642285e-01,-2.20000e-01,
-1.5638623e-01,0.00000e+00,
-1.5634961e-01,-2.00000e-02,
-1.5631299e-01,-8.00000e-02,
-1.5627638e-01,-4.00000e-02,
-1.5623975e-01,-2.60000e-01,
-1.5620312e-01,-8.00000e-02,
-1.5616651e-01,-1.40000e-01,
-1.5612988e-01,-8.00000e-02,
-1.5609327e-01,-1.00000e-01,
-1.5605664e-01,-2.00000e-02,
-1.5602002e-01,0.00000e+00,
-1.5598340e-01,-8.00000e-02,
-1.5594678e-01,-1.00000e-01,
-1.5591016e-01,-8.00000e-02,
-1.5587354e-01,-1.00000e-01,
-1.5583691e-01,-2.60000e-01,
-1.5580030e-01,-8.00000e-02,
-1.5576367e-01,0.00000e+00,
-1.5572706e-01,-2.00000e-01,
-1.5569043e-01,4.00000e-02,
-1.5565380e-01,-8.00000e-02,
-1.5561719e-01,-8.00000e-02,
-1.5558057e-01,-4.00000e-02,
-1.5554395e-01,-6.00000e-02,
-1.5550733e-01,1.00000e-01,
-1.5547070e-01,-1.80000e-01,
-1.5543409e-01,1.20000e-01,
-1.5539746e-01,-1.40000e-01,
-1.5536085e-01,-1.40000e-01,
-1.5532422e-01,-1.40000e-01,
-1.5528759e-01,-1.80000e-01,
-1.5525098e-01,0.00000e+00,
-1.5521435e-01,-2.20000e-01,
-1.5517774e-01,0.00000e+00,
-1.5514112e-01,-8.00000e-02,
-1.5510449e-01,-1.00000e-01,
-1.5506788e-01,4.00000e-02,
-1.5503125e-01,-1.40000e-01,
-1.5499464e-01,-1.40000e-01,
-1.5495801e-01,-2.60000e-01,
-1.5492138e-01,-1.20000e-01,
-1.5488477e-01,-1.80000e-01,
-1.5484814e-01,-2.00000e-01,
-1.5481153e-01,-1.40000e-01,
-1.5477490e-01,4.00000e-02,
-1.5473828e-01,-1.40000e-01,
-1.5470167e-01,-6.00000e-02,
-1.5466504e-01,-1.20000e-01,
-1.5462843e-01,-2.00000e-02,
-1.5459180e-01,-8.00000e-02,
-1.5455517e-01,1.00000e-01,
-1.5451856e-01,-1.60000e-01,
-1.5448193e-01,6.00000e-02,
-1.5444532e-01,-1.40000e-01,
-1.5440869e-01,-8.00000e-02,
-1.5437207e-01,-1.00000e-01,
-1.5433545e-01,-1.00000e-01,
-1.5429883e-01,-8.00000e-02,
-1.5426221e-01,-2.00000e-01,
-1.5422559e-01,-4.00000e-02,
-1.5418896e-01,1.20000e-01,
-1.5415235e-01,-1.40000e-01,
-1.5411572e-01,-1.00000e-01,
-1.5407911e-01,6.00000e-02,
-1.5404248e-01,-1.40000e-01,
-1.5400586e-01,-1.00000e-01,
-1.5396924e-01,6.00000e-02,
-1.5393262e-01,-1.20000e-01,
-1.5389600e-01,-4.00000e-02,
-1.5385938e-01,-3.20000e-01,
-1.5382275e-01,-8.00000e-02,
-1.5378614e-01,2.00000e-02,
-1.5374951e-01,0.00000e+00,
-1.5371290e-01,0.00000e+00,
-1.5367627e-01,-6.00000e-02,
-1.5363964e-01,4.00000e-02,
-1.5360303e-01,4.00000e-02,
-1.5356641e-01,-1.40000e-01,
-1.5352979e-01,-6.00000e-02,
-1.5349317e-01,-1.40000e-01,
-1.5345654e-01,-1.20000e-01,
-1.5341993e-01,-2.00000e-02,
-1.5338330e-01,-1.40000e-01,
-1.5334669e-01,1.20000e-01,
-1.5331006e-01,-1.00000e-01,
-1.5327343e-01,2.00000e-02,
-1.5323682e-01,-1.00000e-01,
-1.5320019e-01,-1.00000e-01,
-1.5316358e-01,-1.00000e-01,
-1.5312696e-01,2.00000e-02,
-1.5309033e-01,-1.60000e-01,
-1.5305372e-01,-4.00000e-02,
-1.5301709e-01,8.00000e-02,
-1.5298048e-01,-2.20000e-01,
-1.5294385e-01,-8.00000e-02,
-1.5290722e-01,-4.00000e-02,
-1.5287061e-01,0.00000e+00,
-1.5283398e-01,-4.00000e-02,
-1.5279737e-01,-1.20000e-01,
-1.5276074e-01,-2.00000e-01,
-1.5272412e-01,6.00000e-02,
-1.5268750e-01,-8.00000e-02,
-1.5265088e-01,-1.40000e-01,
-1.5261427e-01,-8.00000e-02,
-1.5257764e-01,-1.40000e-01,
-1.5254101e-01,-8.00000e-02,
-1.5250440e-01,-8.00000e-02,
-1.5246777e-01,1.40000e-01,
-1.5243116e-01,-8.00000e-02,
-1.5239453e-01,-2.80000e-01,
-1.5235791e-01,-2.00000e-01,
-1.5232129e-01,-1.00000e-01,
-1.5228467e-01,-1.00000e-01,
-1.5224805e-01,-1.00000e-01,
-1.5221143e-01,-1.80000e-01,
-1.5217480e-01,4.00000e-02,
-1.5213819e-01,-1.80000e-01,
-1.5210156e-01,-1.40000e-01,
-1.5206495e-01,-1.20000e-01,
-1.5202832e-01,-2.00000e-02,
-1.5199170e-01,-2.40000e-01,
-1.5195508e-01,-1.00000e-01,
-1.5191846e-01,-1.20000e-01,
-1.5188184e-01,-1.80000e-01,
-1.5184522e-01,-1.00000e-01,
-1.5180859e-01,-2.60000e-01,
-1.5177198e-01,-8.00000e-02,
-1.5173535e-01,-6.00000e-02,
-1.5169874e-01,-8.00000e-02,
-1.5166211e-01,-2.20000e-01,
-1.5162548e-01,4.00000e-02,
-1.5158887e-01,-1.80000e-01,
-1.5155225e-01,-1.00000e-01,
-1.5151563e-01,0.00000e+00,
-1.5147901e-01,-1.80000e-01,
-1.5144238e-01,-8.00000e-02,
-1.5140577e-01,-1.80000e-01,
-1.5136914e-01,4.00000e-02,
-1.5133253e-01,0.00000e+00,
-1.5129590e-01,-1.20000e-01,
-1.5125927e-01,2.00000e-02,
-1.5122266e-01,-8.00000e-02,
-1.5118603e-01,-8.00000e-02,
-1.5114942e-01,-2.20000e-01,
-1.5111279e-01,0.00000e+00,
-1.5107617e-01,0.00000e+00,
-1.5103956e-01,-1.40000e-01,
-1.5100293e-01,-1.40000e-01,
-1.5096632e-01,-1.40000e-01,
-1.5092969e-01,6.00000e-02,
-1.5089306e-01,-1.80000e-01,
-1.5085645e-01,-1.00000e-01,
-1.5081982e-01,-1.00000e-01,
-1.5078321e-01,-1.20000e-01,
-1.5074658e-01,-2.00000e-02,
-1.5070996e-01,1.20000e-01,
-1.5067334e-01,-1.00000e-01,
-1.5063672e-01,4.00000e-02,
-1.5060011e-01,-6.00000e-02,
-1.5056348e-01,-1.40000e-01,
-1.5052685e-01,-2.00000e-02,
-1.5049024e-01,-1.20000e-01,
-1.5045361e-01,-8.00000e-02,
-1.5041700e-01,-1.80000e-01,
-1.5038037e-01,-1.60000e-01,
-1.5034375e-01,-1.40000e-01,
-1.5030713e-01,4.00000e-02,
-1.5027051e-01,-1.40000e-01,
-1.5023389e-01,-1.60000e-01,
-1.5019727e-01,-4.00000e-02,
-1.5016064e-01,-4.00000e-02,
-1.5012403e-01,-1.80000e-01,
-1.5008740e-01,-1.40000e-01,
-1.5005079e-01,-2.00000e-02,
-1.5001416e-01,-1.00000e-01,
-1.4997754e-01,-1.40000e-01,
-1.4994092e-01,-4.00000e-02,
-1.4990430e-01,-2.40000e-01,
-1.4986768e-01,-2.20000e-01,
-1.4983106e-01,-1.80000e-01,
-1.4979443e-01,0.00000e+00,
-1.4975782e-01,-1.40000e-01,
-1.4972119e-01,-1.80000e-01,
-1.4968458e-01,-4.00000e-02,
-1.4964795e-01,0.00000e+00,
-1.4961132e-01,-8.00000e-02,
-1.4957471e-01,-1.00000e-01,
-1.4953808e-01,0.00000e+00,
-1.4950147e-01,-1.40000e-01,
-1.4946485e-01,-2.00000e-01,
-1.4942822e-01,-4.00000e-02,
-1.4939161e-01,-8.00000e-02,
-1.4935498e-01,0.00000e+00,
-1.4931837e-01,4.00000e-02,
-1.4928174e-01,-4.00000e-02,
-1.4924511e-01,-8.00000e-02,
-1.4920850e-01,0.00000e+00,
-1.4917187e-01,-1.00000e-01,
-1.4913526e-01,4.00000e-02,
-1.4909863e-01,6.00000e-02,
-1.4906201e-01,-2.20000e-01,
-1.4902540e-01,-1.20000e-01,
-1.4898877e-01,-1.80000e-01,
-1.4895216e-01,-1.00000e-01,
-1.4891553e-01,-1.60000e-01,
-1.4887890e-01,-1.40000e-01,
-1.4884229e-01,-6.00000e-02,
-1.4880566e-01,-1.40000e-01,
-1.4876905e-01,-8.00000e-02,
-1.4873242e-01,-1.40000e-01,
-1.4869580e-01,-1.40000e-01,
-1.4865918e-01,-8.00000e-02,
-1.4862256e-01,6.00000e-02,
-1.4858595e-01,-1.40000e-01,
